4.605170186	4.605170186	16.29351117	3.143002192	4.113199151	5.081404365	6.239417777	0.0522
4.607207124	4.607168189	16.30544447	3.219808723	4.124101985	5.308267697	6.253501835	0.055
4.622300833	4.61315026	16.31139387	2.956124819	4.170286831	5.309916502	6.315737676	0.0533
4.63394238	4.614149761	16.31805919	3.259505801	4.170031486	5.410156848	6.349768164	0.05
4.640814446	4.619137302	16.32223841	3.2429829	4.119913626	5.281510248	6.352646818	0.0454
4.651216658	4.620136803	16.32557405	3.17819271	4.131966021	5.179909135	6.407523343	0.0373
4.650156727	4.627112416	16.32632148	3.273995124	4.078120193	5.26096158	6.507978959	0.0518
4.65691982	4.624107907	16.32989927	3.321071337	3.92096653	5.308267697	6.53506709	0.065
4.665801964	4.629095449	16.33691931	3.062144039	3.958689925	5.073088309	6.50696423	0.0569
4.673897658	4.628094948	16.34572296	3.079767002	4.056634636	4.974432245	6.491481972	0.0433
4.684270778	4.636063118	16.35278679	3.559529782	4.112714792	5.321382639	6.563206515	0.0322
4.697173768	4.632055097	16.35736935	3.41914644	4.121929193	5.288267031	6.576344213	0.03
4.70909336	4.643983668	16.36136499	3.404192891	4.207400004	5.111987788	6.602574324	0.0277
4.717434852	4.643983668	16.36718629	3.069447311	4.122551068	4.882801923	6.565743729	0.0275
4.72395838	4.64598167	16.37975374	2.961140829	4.155091779	4.753590191	6.541679139	0.0275
4.731728375	4.642977161	16.3921965	2.857427602	4.213660228	4.49980967	6.437447604	0.0265
4.756035279	4.646969182	16.40165022	2.809201872	4.301735963	4.514515818	6.375518735	0.0179
4.777613726	4.650961204	16.40982791	2.788503081	4.370582988	4.49980967	6.444369702	0.0175
4.805438158	4.651960704	16.41834622	2.735665368	4.421592604	4.33946702	6.443001843	0.0181
4.819413185	4.647952683	16.42540444	2.615203651	4.443903734	4.290459441	6.385851856	0.0214
4.818994251	4.653934754	16.43447541	2.546315278	4.510150761	4.143134726	6.35967767	0.0261
4.835083291	4.657926776	16.44440604	2.59773918	4.571675481	4.234106505	6.365456188	0.0311
4.858087337	4.667877106	16.45487337	2.502255288	4.674356912	4.037186148	6.31541225	0.0366
4.871908759	4.664872597	16.46464234	2.548142239	4.655814254	4.257973986	6.266384276	0.0437
4.880360407	4.670854669	16.47689348	2.49044683	4.725140489	4.285882774	6.265909393	0.0464
4.900905262	4.676836741	16.48555292	2.667691062	4.832987398	4.365219516	6.266934859	0.0496
4.913878785	4.676836741	16.49268284	2.611539301	4.843093857	4.446565156	6.290216373	0.0521
4.934059293	4.677836241	16.50534689	2.400618833	4.771656388	4.410776048	6.270345503	0.0525
4.94357062	4.681828262	16.51642188	2.521988325	4.770430781	4.410776048	6.292346615	0.0503
4.952883725	4.690788004	16.52646442	2.619340413	4.872754185	4.390325437	6.267219524	0.05
4.95432976	4.701727944	16.53421301	3.068052935	4.922923999	4.666578814	6.253598016	0.0539
4.970969867	4.706715485	16.54461568	3.096331472	5.038011657	4.902802589	6.219715036	0.0579
