4.605170186	4.09562664	16.29351117	3.143002192	4.113199151	6.171700597	7.578784654	0.12
4.60548001	4.110544072	16.30544447	3.219808723	4.124101985	6.585295519	7.659251553	0.12
4.611082502	4.117557593	16.31139387	2.956124819	4.170286831	6.552756933	7.702447706	0.12
4.609807501	4.126957386	16.31805919	3.259505801	4.170031486	6.649694644	7.68992473	0.12
4.617029665	4.170866711	16.32223841	3.2429829	4.119913626	6.502064339	7.731395491	0.115
4.619518076	4.186854841	16.32557405	3.17819271	4.131966021	6.396850287	7.743122249	0.115
4.627676533	4.194251494	16.32632148	3.273995124	4.078120193	6.325416045	7.752863601	0.095
4.633799897	4.200638562	16.32989927	3.321071337	3.92096653	6.318968114	7.743659911	0.085
4.624918405	4.228111848	16.33691931	3.062144039	3.958689925	6.316442404	7.73295213	0.0725
4.658779907	4.247469073	16.34572296	3.079767002	4.056634636	6.316092361	7.768216126	0.0525
4.655142129	4.252234001	16.35278679	3.559529782	4.112714792	6.740149906	7.919803363	0.0525
4.657804891	4.268229674	16.35736935	3.41914644	4.121929193	6.664079802	7.942678463	0.0525
4.665936477	4.301363515	16.36136499	3.404192891	4.207400004	6.470977126	7.992610032	0.0625
4.682681959	4.31711403	16.36718629	3.069447311	4.122551068	6.185876696	7.946953671	0.0725
4.6945638	4.320964982	16.37975374	2.961140829	4.155091779	6.103552384	7.9515875	0.0725
4.707133244	4.331116556	16.3921965	2.857427602	4.213660228	6.109356866	7.939942824	0.0725
4.725908288	4.361656949	16.40165022	2.809201872	4.301735963	6.008731282	7.890133332	0.0675
4.725721023	4.376025325	16.40982791	2.788503081	4.370582988	6.141012815	7.907121653	0.0675
4.737487763	4.378975786	16.41834622	2.735665368	4.421592604	6.05286093	7.84493824	0.0675
4.768863124	4.384633845	16.42540444	2.615203651	4.443903734	5.909790806	7.78795033	0.065
4.766780213	4.410698988	16.43447541	2.546315278	4.510150761	5.894267342	7.763748086	0.065
4.784089103	4.423148328	16.44440604	2.59773918	4.571675481	5.9254249	7.754391492	0.065
4.789843535	4.427919248	16.45487337	2.502255288	4.674356912	5.689778627	7.73827895	0.06
4.801543387	4.432041168	16.46464234	2.548142239	4.655814254	5.548374174	7.731452537	0.06
4.81921007	4.450996118	16.47689348	2.49044683	4.725140489	5.215636774	7.724163795	0.06
4.840974632	4.461775095	16.48555292	2.667691062	4.832987398	5.29090904	7.840800861	0.065
